,lr_proba,lr_log_proba,lr_label
84,0.916072701794,-0.087659548687,1.0
85,0.928838341983,-0.0738205682454,1.0
86,0.891340150278,-0.115029161987,1.0
87,0.947547617039,-0.0538780878378,1.0
88,0.969662271629,-0.0308074416897,1.0
89,0.837801686615,-0.176973857323,1.0
90,0.984087584066,-0.0160403776935,1.0
91,0.816651117383,-0.202543304232,1.0
92,0.840411083288,-0.173864121988,1.0
93,0.604752714362,-0.502935641098,1.0
94,0.911565602667,-0.0925917152461,1.0
95,0.500085735507,-0.692975724245,1.0
96,0.419247666832,-0.869293443394,0.0
97,0.981119748865,-0.019060758706,1.0
98,0.965409785357,-0.0352026197419,1.0
99,0.700964424215,-0.355298143285,1.0
100,0.992624821052,-0.00740251004413,1.0
101,0.38304797812,-0.959595028405,0.0
102,0.967688544954,-0.0328449945588,1.0
103,0.53794882092,-0.619991851748,1.0
104,0.956466370821,-0.0445096492971,1.0
105,0.873786690922,-0.134918993845,1.0
106,0.859620827253,-0.151263885502,1.0
107,0.921455283779,-0.0818010285198,1.0
108,0.811597320737,-0.208750972247,1.0
109,0.988951351773,-0.011110137879,1.0
110,0.919226907607,-0.0842222800227,1.0
111,0.926572979564,-0.0762624672663,1.0
112,0.9564180988,-0.0445601196956,1.0
113,0.846522926756,-0.166617993598,1.0
114,0.99833949453,-0.00166188563719,1.0
115,0.682721498621,-0.38166826447,1.0
116,0.85115983021,-0.161155353461,1.0
117,0.995697599051,-0.0043116829088,1.0
118,0.993611308803,-0.00640918622218,1.0
119,0.960962279722,-0.0398201218524,1.0
120,0.988567139327,-0.0114987182658,1.0
121,0.968151305242,-0.0323668968518,1.0
122,0.978148955067,-0.0220933147503,1.0
123,0.876901002171,-0.131361175341,1.0
124,0.876350357018,-0.131989317071,1.0
125,0.629835589937,-0.462296462008,1.0
126,0.843661408959,-0.170004039098,1.0
127,0.955605023164,-0.0454106069889,1.0
128,0.917658074854,-0.0859304252245,1.0
129,0.999326739153,-0.000673487588993,1.0
130,0.984312126467,-0.0158122305333,1.0
131,0.787546015661,-0.238833477404,1.0
132,0.885907079189,-0.121143210639,1.0
133,0.887255247767,-0.11962257283,1.0
134,0.994329497239,-0.00568664109946,1.0
135,0.781731495297,-0.246243953794,1.0
136,0.641073899089,-0.444610541517,1.0
137,0.9620893803,-0.0386479217177,1.0
138,0.810067789692,-0.21063734384,1.0
139,0.955477686392,-0.0455438683827,1.0
140,0.0970537448412,-2.33249038339,0.0
141,0.984168761751,-0.0159578907905,1.0
142,0.781915074314,-0.246009144955,1.0
143,0.93805544123,-0.0639462259338,1.0
144,0.276509384255,-1.28551051916,0.0
145,0.942284604386,-0.0594479222393,1.0
146,0.855350380075,-0.156244092734,1.0
147,0.906734062328,-0.0979060776729,1.0
148,0.964002727854,-0.0366611546518,1.0
149,0.988642139504,-0.0114228535837,1.0
150,0.738384792154,-0.30329019168,1.0
151,0.981242446845,-0.0189357073975,1.0
152,0.963997305054,-0.0366667799625,1.0
153,0.38920927951,-0.943638086432,0.0
154,0.77817657214,-0.250801824077,1.0
155,0.989411239936,-0.0106452198968,1.0
156,0.97843978862,-0.021796028408,1.0
157,0.839451778932,-0.175006244339,1.0
158,0.998429890404,-0.0015713435095,1.0
159,0.995779847342,-0.00422908263517,1.0
160,0.701425544371,-0.354640522818,1.0
161,0.67901191249,-0.387116607409,1.0
162,0.961090395565,-0.0396868103722,1.0
163,0.909312509627,-0.0950664489193,1.0
164,0.940775582285,-0.0610506563785,1.0
165,0.874816507814,-0.133741119971,1.0
166,0.994465820683,-0.00554954962153,1.0
167,0.96073015596,-0.0400617044894,1.0
168,0.804718587069,-0.217262643962,1.0
169,0.934741960605,-0.0674847657448,1.0
170,0.985495776757,-0.0146104377798,1.0
171,0.092140292346,-2.38444294663,0.0
172,0.989934549848,-0.0101164493041,1.0
173,0.781352899031,-0.246728375845,1.0
174,0.973474675176,-0.0268834687089,1.0
175,0.935620232795,-0.0665456190308,1.0
176,0.551095200326,-0.595847707392,1.0
177,0.989244173297,-0.0108140887549,1.0
178,0.934703658419,-0.0675257427982,1.0
179,0.83293947022,-0.182794304258,1.0
180,0.979430858606,-0.0207836325461,1.0
181,0.993019894696,-0.00700458019754,1.0
182,0.961205842833,-0.0395666964526,1.0
183,0.974718085446,-0.0256069929268,1.0
184,0.829725120939,-0.186660812635,1.0
185,0.990669641617,-0.00937415883933,1.0
186,0.861923029293,-0.148589305469,1.0
187,0.601377130297,-0.508533036592,1.0
188,0.756037007646,-0.279664952088,1.0
189,0.838786394644,-0.17579920011,1.0
190,0.803912205027,-0.218265213493,1.0
191,0.966619695661,-0.0339501435521,1.0
192,0.987926260532,-0.0121472191086,1.0
193,0.985532290485,-0.0145733873401,1.0
194,0.973917843557,-0.0264283284279,1.0
195,0.928442978329,-0.0742463127525,1.0
196,0.991621474235,-0.00841382290885,1.0
197,0.910157713558,-0.0941373828859,1.0
198,0.84728100004,-0.165722880153,1.0
199,0.98422678871,-0.0158989321543,1.0
200,0.781362630877,-0.2467159208,1.0
201,0.98334529451,-0.0167949544824,1.0
202,0.955171577918,-0.0458642918971,1.0
203,0.931350810437,-0.0711192623289,1.0
204,0.574508518104,-0.554240354816,1.0
205,0.993357223112,-0.00666493832678,1.0
206,0.944839725199,-0.0567399688365,1.0
207,0.844464757109,-0.169052275862,1.0
208,0.963344731175,-0.0373439549446,1.0
209,0.990962894301,-0.0090781880363,1.0
210,0.932502167955,-0.0698838025827,1.0
211,0.978235385982,-0.0220049569433,1.0
212,0.965117738562,-0.0355051762134,1.0
213,0.722852401783,-0.324550224576,1.0
214,0.881390040091,-0.126255026739,1.0
215,0.886809432668,-0.120125164548,1.0
216,0.925109068486,-0.0778436365437,1.0
217,0.868899041512,-0.140528338243,1.0
218,0.956756594032,-0.044206262584,1.0
219,0.952996253435,-0.0481443066731,1.0
220,0.971624402583,-0.0287859662953,1.0
221,0.934592873604,-0.0676442738203,1.0
222,0.983347711368,-0.0167924966933,1.0
223,0.976970099913,-0.0232992313863,1.0
224,0.910367039404,-0.0939074207863,1.0
225,0.908077675548,-0.0964253582823,1.0
226,0.338212017145,-1.08408231049,0.0
227,0.918510444442,-0.0850020031971,1.0
228,0.882858316599,-0.124590548105,1.0
229,0.836654457873,-0.178344127814,1.0
230,0.918892125916,-0.0845865455441,1.0
231,0.978233590992,-0.0220067918713,1.0
232,0.980703972073,-0.0194846263493,1.0
233,0.745486477224,-0.293718284145,1.0
234,0.949664108727,-0.0516469266688,1.0
235,0.984295732668,-0.0158288857546,1.0
236,0.973253680659,-0.0271105106761,1.0
237,0.979246921907,-0.0209714497575,1.0
238,0.778931767779,-0.249831826449,1.0
239,0.987452862654,-0.0126265173678,1.0
240,0.947479986199,-0.0539494649934,1.0
241,0.977395373935,-0.022864027189,1.0
242,0.984548660994,-0.0155719550101,1.0
243,0.998714028158,-0.00128679941295,1.0
244,0.889747974867,-0.116817030664,1.0
245,0.992354467853,-0.00767490905882,1.0
246,0.797929233126,-0.225735365758,1.0
247,0.997130531134,-0.00287359368455,1.0
248,0.989204174414,-0.0108545233543,1.0
249,0.058069853978,-2.84610861419,0.0
250,0.976576048286,-0.0237026532688,1.0
251,0.959728615143,-0.041104727045,1.0
252,0.995697033591,-0.00431225081206,1.0
253,0.783600444161,-0.243856026091,1.0
254,0.800346005982,-0.222711137341,1.0
255,0.795492586021,-0.228793751146,1.0
256,0.338878965578,-1.08211226905,0.0
257,0.688688807229,-0.37296576859,1.0
258,0.478473932667,-0.737153546758,0.0
259,0.913306362773,-0.0906838985146,1.0
260,0.817871811173,-0.201049664718,1.0
261,0.932005773525,-0.0704162695463,1.0
262,0.964277077039,-0.0363766013562,1.0
263,0.99455375419,-0.00546113067557,1.0
264,0.988843114146,-0.0112195907354,1.0
265,0.955650081702,-0.0453634562578,1.0
266,0.935181515731,-0.0670146340632,1.0
267,0.976998427739,-0.0232702362148,1.0
268,0.957392382763,-0.0435419582252,1.0
269,0.732293389922,-0.311574039418,1.0
270,0.975883844159,-0.0244117117836,1.0
271,0.899138316964,-0.106318399877,1.0
272,0.940906913718,-0.0609110670129,1.0
273,0.534979515611,-0.625526821398,1.0
274,0.966171190352,-0.0344142447848,1.0
275,0.922618409301,-0.0805395543391,1.0
276,0.795417680418,-0.22888791812,1.0
277,0.981641406539,-0.0185292037743,1.0
278,0.967089428662,-0.0334643072854,1.0
279,0.992483129758,-0.00754526429027,1.0
280,0.983144792353,-0.0169988732904,1.0
281,0.994876474579,-0.00513669568251,1.0
282,0.495133668601,-0.702927515288,0.0
283,0.878819877031,-0.129175320349,1.0
284,0.888826908906,-0.117852765568,1.0
285,0.977214306472,-0.0230492994358,1.0
286,0.198531952447,-1.6168052223,0.0
287,0.944594632531,-0.0569994038028,1.0
288,0.846994260932,-0.166061360112,1.0
289,0.488059179714,-0.717318610576,0.0
290,0.961395849031,-0.0393690411611,1.0
291,0.959318813388,-0.0415318157712,1.0
292,0.973609616258,-0.026744860346,1.0
293,0.442354402819,-0.815643901856,0.0
294,0.734704790421,-0.308286506136,1.0
295,0.650138463138,-0.430569918566,1.0
296,0.950490227425,-0.0507773986168,1.0
297,0.99833949453,-0.00166188563719,1.0
298,0.905676046096,-0.0990736018958,1.0
299,0.891876511546,-0.114427595957,1.0
300,0.658254836523,-0.418163133085,1.0
301,0.851298918435,-0.160991956579,1.0
302,0.820793308645,-0.197483956834,1.0
303,0.96824561269,-0.0322694917724,1.0
304,0.87753667036,-0.130636534931,1.0
305,0.937860182035,-0.064154400751,1.0
306,0.93591334901,-0.0662323826336,1.0
307,0.796062725424,-0.228077295459,1.0
308,0.887980301439,-0.1188057193,1.0
309,0.844566597074,-0.168931686075,1.0
310,0.858143633536,-0.152983788452,1.0
311,0.709713593001,-0.34289378047,1.0
312,0.942916708888,-0.0587773259246,1.0
313,0.997929588107,-0.00207255815896,1.0
314,0.985379645537,-0.014728285127,1.0
315,0.990062182145,-0.00998752757853,1.0
316,0.986497617092,-0.0135943690394,1.0
317,0.877788795639,-0.130349265948,1.0
318,0.961934783414,-0.0388086233233,1.0
319,0.955287578491,-0.0457428545221,1.0
320,0.400995061598,-0.913806166969,0.0
321,0.976482664965,-0.0237982810347,1.0
322,0.95578036993,-0.0452271308918,1.0
323,0.98612613988,-0.0139710016497,1.0
324,0.970887008384,-0.0295451836991,1.0
325,0.928967405058,-0.0736816268352,1.0
326,0.847369533259,-0.165618394635,1.0
327,0.73751566555,-0.30446794957,1.0
328,0.903157122537,-0.101858740107,1.0
329,0.408237382222,-0.895906454597,0.0
330,0.894249235163,-0.111770756127,1.0
331,0.93145331361,-0.0710092097779,1.0
332,0.778222252973,-0.250743123398,1.0
333,0.950513419545,-0.0507529987469,1.0
334,0.816354845881,-0.202906158394,1.0
335,0.925007089091,-0.0779538776165,1.0
336,0.400389640657,-0.915317104362,0.0
337,0.978655804778,-0.021575276638,1.0
338,0.981986215161,-0.0181780082403,1.0
339,0.684481023885,-0.379094357231,1.0
340,0.981962949374,-0.0182017011008,1.0
341,0.965269714811,-0.0353477194818,1.0
342,0.768146507015,-0.263774799685,1.0
343,0.91545425285,-0.088334885696,1.0
344,0.991828894902,-0.00820467155245,1.0
345,0.141576829709,-1.95491274311,0.0
346,0.98558566253,-0.0145192332543,1.0
347,0.992205101701,-0.00782543732104,1.0
348,0.881042254917,-0.126649691747,1.0
349,0.992577899399,-0.00744978144117,1.0
350,0.175080649067,-1.74250855941,0.0
351,0.752525008304,-0.284321049285,1.0
352,0.523612182112,-0.647003979151,1.0
353,0.188703872589,-1.66757630435,0.0
354,0.947360475539,-0.0540756082362,1.0
355,0.768819138473,-0.262899527681,1.0
356,0.962879197907,-0.0378273185552,1.0
357,0.71023029964,-0.342165995852,1.0
358,0.62760432445,-0.465845367691,1.0
359,0.998005845164,-0.00199614581025,1.0
360,0.963159312693,-0.0375364471256,1.0
361,0.68019049327,-0.385382382881,1.0
362,0.96394446751,-0.036721592348,1.0
363,0.992520161377,-0.00750795289669,1.0
364,0.79867785156,-0.224797604056,1.0
365,0.979071884972,-0.0211502122098,1.0
366,0.939914892157,-0.0619659480753,1.0
367,0.853177244143,-0.158787963928,1.0
368,0.927052382995,-0.0757452069272,1.0
369,0.869716028902,-0.139588524176,1.0
370,0.890469971956,-0.116005897253,1.0
371,0.457759004168,-0.781412425129,0.0
372,0.776776220545,-0.252602974543,1.0
373,0.875498025924,-0.132962382058,1.0
374,0.79452456169,-0.230011378832,1.0
375,0.961473946351,-0.0392878111988,1.0
376,0.740968091478,-0.299797716046,1.0
377,0.947988943977,-0.0534124392662,1.0
378,0.984823572112,-0.0152927684596,1.0
379,0.9662272995,-0.0343561727591,1.0
380,0.944092236902,-0.0575314090274,1.0
381,0.99808599825,-0.00191583579172,1.0
382,0.981755480842,-0.0184130028125,1.0
383,0.951506550628,-0.0497087077424,1.0
384,0.214216626541,-1.54076750241,0.0
385,0.954792039894,-0.0462617214876,1.0
386,0.930557397258,-0.0719715204841,1.0
387,0.93154236318,-0.0709136115201,1.0
388,0.995750670508,-0.00425838355074,1.0
389,0.990047069551,-0.0100027919825,1.0
390,0.983092938416,-0.0170516176109,1.0
391,0.609785612626,-0.494647838302,1.0
392,0.934687531357,-0.06754299661,1.0
393,0.759629325351,-0.274924694483,1.0
394,0.840615018043,-0.17362149071,1.0
395,0.631539192827,-0.45959527605,1.0
396,0.898521939251,-0.107004155415,1.0
397,0.729404842217,-0.315526361999,1.0
398,0.451712978239,-0.794708304746,0.0
399,0.738121239702,-0.303647186435,1.0
400,0.83855075305,-0.176080171166,1.0
401,0.933974274527,-0.0683063844655,1.0
402,0.727703033523,-0.317862234993,1.0
403,0.976899350204,-0.0233716514852,1.0
404,0.958967129435,-0.041898480562,1.0
405,0.856233334986,-0.155212352385,1.0
406,0.951353744248,-0.0498693147827,1.0
407,0.78788646319,-0.238401281751,1.0
408,0.904630065625,-0.100229186116,1.0
409,0.74807515991,-0.290251824893,1.0
410,0.902952022947,-0.102085857711,1.0
411,0.945684033291,-0.0558467685857,1.0
412,0.963851603383,-0.0368179346207,1.0
413,0.816189149149,-0.203109150452,1.0
414,0.994050604185,-0.00596716397876,1.0
415,0.990299037489,-0.00974832339402,1.0
416,0.474039896628,-0.746463790728,0.0
417,0.881314212976,-0.126341061722,1.0
418,0.971223954512,-0.0291981941208,1.0
419,0.979091910564,-0.0211297587706,1.0
420,0.828752880376,-0.187833261921,1.0
421,0.957694537317,-0.0432264064316,1.0
422,0.944322951695,-0.057287061497,1.0
423,0.625526594232,-0.469161433222,1.0
424,0.401837132819,-0.911708414697,0.0
425,0.908447367125,-0.0960183266441,1.0
426,0.753213674477,-0.28340632719,1.0
427,0.710884734643,-0.341244979561,1.0
428,0.887765267709,-0.119047909099,1.0
429,0.466794632503,-0.76186587713,0.0
430,0.890997523933,-0.11541363049,1.0
431,0.996513596568,-0.00349249509926,1.0
432,0.89952576775,-0.105887579253,1.0
433,0.426783626857,-0.851478122856,0.0
434,0.964505576728,-0.0361396646648,1.0
435,0.952092713355,-0.0490928609544,1.0
436,0.983497905513,-0.0166397707808,1.0
437,0.952305315986,-0.0488695855383,1.0
438,0.955048470807,-0.0459931850174,1.0
439,0.639281425252,-0.447410506454,1.0
440,0.969019596882,-0.0314704434758,1.0
441,0.96508517936,-0.0355389127718,1.0
442,0.690027298055,-0.371024119775,1.0
443,0.963807364316,-0.036863833888,1.0
444,0.979249203985,-0.0209691193188,1.0
445,0.942777381703,-0.0589250987646,1.0
446,0.765836288231,-0.26678685502,1.0
447,0.994492891374,-0.00552232865294,1.0
448,0.849551555767,-0.163046650169,1.0
449,0.977984042114,-0.0222619259371,1.0
450,0.274684566851,-1.29213186929,0.0
451,0.972760673173,-0.0276171950135,1.0
452,0.760065901279,-0.274350137251,1.0
453,0.785870609481,-0.240963119086,1.0
454,0.810254224429,-0.210407223239,1.0
455,0.888731646754,-0.117959948707,1.0
456,0.734190817654,-0.308986314597,1.0
457,0.929349700076,-0.0732701846525,1.0
458,0.995399892976,-0.00461072007647,1.0
459,0.944693327664,-0.0568949251477,1.0
460,0.755169442424,-0.280813127861,1.0
461,0.972310645271,-0.0280799316809,1.0
462,0.914370507136,-0.0895194208099,1.0
463,0.998141532535,-0.00186019655836,1.0
464,0.947809709609,-0.0536015251368,1.0
465,0.971413120682,-0.0290034421798,1.0
466,0.973199559268,-0.0271661209416,1.0
467,0.935690910578,-0.0664700807819,1.0
468,0.989669132354,-0.010384601457,1.0
469,0.842061321788,-0.171902438665,1.0
470,0.989461400604,-0.0105945236911,1.0
471,0.901357873587,-0.103852904245,1.0
472,0.986036041237,-0.0140623720692,1.0
473,0.28730190497,-1.24722168242,0.0
474,0.875977561617,-0.132414802966,1.0
475,0.937871090959,-0.0641427691019,1.0
476,0.738223072623,-0.303509233628,1.0
477,0.985387365877,-0.0147204502683,1.0
478,0.995868009836,-0.00414055042373,1.0
479,0.986289547262,-0.0138053090081,1.0
480,0.802842372105,-0.219596883053,1.0
481,0.85181975335,-0.160380331635,1.0
482,0.906280614336,-0.0984062920473,1.0
483,0.96016393762,-0.0406512407453,1.0
484,0.963806022988,-0.036865225586,1.0
485,0.662840953836,-0.411220206208,1.0
486,0.996422802927,-0.00358361054194,1.0
487,0.6397456832,-0.446684551601,1.0
488,0.952446049899,-0.0487218141115,1.0
489,0.918055280285,-0.0854976719998,1.0
490,0.766780981549,-0.265554070479,1.0
491,0.842599479508,-0.171263547158,1.0
492,0.804439546182,-0.217609459957,1.0
493,0.929066908069,-0.073574521159,1.0
494,0.975619046994,-0.0246830894665,1.0
495,0.840465006,-0.173799961742,1.0
496,0.986226452088,-0.0138692833166,1.0
497,0.354219420124,-1.03783872701,0.0
498,0.867957176034,-0.141612901905,1.0
499,0.991541605216,-0.0084943700109,1.0
500,0.930888876002,-0.0716153686555,1.0
501,0.982691496382,-0.0174600469715,1.0
502,0.765418923532,-0.267331982581,1.0
503,0.986023084454,-0.0140755124285,1.0
504,0.915821273688,-0.0879340494068,1.0
505,0.946740106681,-0.0547306620238,1.0
506,0.982037952509,-0.0181253231981,1.0
507,0.880264420017,-0.127532939352,1.0
508,0.979001220288,-0.0212223899887,1.0
509,0.989304707319,-0.0107528984319,1.0
510,0.991883732,-0.0081493842115,1.0
511,0.994893227704,-0.00511985642214,1.0
512,0.822479466081,-0.195431761905,1.0
513,0.999342523507,-0.00065769272552,1.0
514,0.549721878598,-0.598342803929,1.0
515,0.980076265087,-0.020124888828,1.0
516,0.931916225438,-0.0705123552058,1.0
517,0.621445634157,-0.475706847068,1.0
518,0.932555314714,-0.0698268104952,1.0
519,0.928977377963,-0.0736708914191,1.0
520,0.779737119587,-0.248798442276,1.0
521,0.797437287288,-0.226352084045,1.0
522,0.953548923278,-0.0475645461041,1.0
523,0.953602531557,-0.0475083279376,1.0
524,0.829544512638,-0.18687850878,1.0
525,0.994660677808,-0.00535362731555,1.0
526,0.930975683619,-0.0715221206077,1.0
527,0.938044320546,-0.0639580810429,1.0
528,0.129911937292,-2.04089846351,0.0
529,0.967817358673,-0.0327118885645,1.0
530,0.820646696025,-0.197662595859,1.0
531,0.877112216123,-0.131120340265,1.0
532,0.673051185101,-0.395933897101,1.0
533,0.991302448787,-0.00873559566821,1.0
534,0.980973138748,-0.0192102012922,1.0
535,0.91717255868,-0.0864596470246,1.0
536,0.961708388891,-0.0390440043203,1.0
537,0.87985331603,-0.128000071733,1.0
538,0.10714774488,-2.23354660366,0.0
539,0.915842365348,-0.0879110193482,1.0
540,0.916472575316,-0.0872231354279,1.0
541,0.633265038854,-0.456866241699,1.0
542,0.977533410168,-0.0227228085068,1.0
543,0.731565824664,-0.3125680767,1.0
544,0.989853705897,-0.0101981185939,1.0
545,0.974733710319,-0.0255909629092,1.0
546,0.881220338956,-0.126447583344,1.0
547,0.977951177621,-0.0222955308262,1.0
548,0.982047729665,-0.0181153672622,1.0
549,0.992659801691,-0.00736727012121,1.0
550,0.834395081721,-0.181048269703,1.0
551,0.988876801023,-0.0111855243571,1.0
552,0.510348729591,-0.672661003426,1.0
553,0.960131500244,-0.0406850244805,1.0
554,0.97017617867,-0.0302775964817,1.0
555,0.884747152166,-0.122453378563,1.0
556,0.984759976839,-0.0153573458402,1.0
557,0.982943063196,-0.0172040819817,1.0
558,0.663897311537,-0.409627792766,1.0
559,0.830403838707,-0.185843143861,1.0
560,0.668272601942,-0.40305910195,1.0
561,0.949928675744,-0.0513683753704,1.0
562,0.958662884387,-0.0422157941719,1.0
563,0.957450716533,-0.0434810302354,1.0
564,0.935326402343,-0.0668597171976,1.0
565,0.562467734583,-0.57542150729,1.0
566,0.96927857017,-0.0312032262906,1.0
567,0.93826699845,-0.0637207239447,1.0
568,0.70155713003,-0.354452942941,1.0
569,0.954980798653,-0.0460640448258,1.0
570,0.967767537765,-0.0327633674822,1.0
571,0.882219087651,-0.125314855124,1.0
572,0.438669612412,-0.824008740562,0.0
573,0.942478987442,-0.0592416543993,1.0
574,0.787274936967,-0.239177743457,1.0
575,0.672882610026,-0.396184392447,1.0
576,0.961271520659,-0.0394983702107,1.0
577,0.827442316791,-0.189415881967,1.0
578,0.893460730449,-0.112652895602,1.0
579,0.972236132721,-0.0281565691277,1.0
580,0.886921087199,-0.119999266584,1.0
581,0.64586317681,-0.437167598236,1.0
582,0.962048525591,-0.0386903871862,1.0
583,0.645947434114,-0.437037149852,1.0
584,0.919321719001,-0.0841191428059,1.0
585,0.827074688689,-0.189860275232,1.0
586,0.957453931176,-0.0434776727396,1.0
587,0.980563129583,-0.0196282503261,1.0
588,0.891902558144,-0.114398392118,1.0
589,0.994919675513,-0.00509327320982,1.0
590,0.923594503087,-0.0794821531359,1.0
591,0.951170517773,-0.0500619288573,1.0
592,0.803617779174,-0.218631521878,1.0
593,0.954261729389,-0.0468172956962,1.0
594,0.902256623669,-0.102856294207,1.0
595,0.288152376025,-1.24426585534,0.0
596,0.948770483471,-0.0525883605492,1.0
597,0.940006309382,-0.0618686916326,1.0
598,0.961909151492,-0.0388352698945,1.0
599,0.807828671547,-0.213405283109,1.0
600,0.540809801177,-0.614687630939,1.0
601,0.944699058458,-0.0568888588649,1.0
602,0.911366966023,-0.0928096461209,1.0
603,0.990778139705,-0.00926464488774,1.0
604,0.994156428933,-0.0058607115358,1.0
605,0.508543551814,-0.676204419544,1.0
606,0.891902558144,-0.114398392118,1.0
607,0.977192905818,-0.0230711993285,1.0
608,0.922039011279,-0.0811677447384,1.0
609,0.98550715346,-0.0145988937047,1.0
610,0.997766521468,-0.00223597646566,1.0
611,0.859524342509,-0.151376132851,1.0
612,0.845030402042,-0.168382673525,1.0
613,0.88514679162,-0.122001781491,1.0
614,0.993788999984,-0.0062303685168,1.0
615,0.470748680308,-0.753430914831,0.0
616,0.977936556697,-0.0223104815041,1.0
617,0.928229477807,-0.0744762946458,1.0
618,0.925828742011,-0.0770660052728,1.0
619,0.890795814559,-0.11564004213,1.0
620,0.965362150111,-0.0352519629558,1.0
621,0.980628889852,-0.0195611887955,1.0
622,0.627208725232,-0.46647589864,1.0
623,0.797707968974,-0.226012702176,1.0
624,0.88901124463,-0.11764539492,1.0
625,0.9297677541,-0.072820450796,1.0
626,0.881154255403,-0.12652257711,1.0
627,0.94319326526,-0.058484070094,1.0
628,0.946826925113,-0.054638963731,1.0
629,0.967536670302,-0.0330019526758,1.0
630,0.874209763834,-0.134434927736,1.0
631,0.975475830985,-0.0248298952536,1.0
632,0.97951744909,-0.0206952274732,1.0
633,0.905206730683,-0.0995919296745,1.0
634,0.938299444664,-0.0636861435396,1.0
635,0.985814719296,-0.0142868535019,1.0
636,0.864583215879,-0.145507719523,1.0
637,0.760678778866,-0.273544114218,1.0
638,0.926606357332,-0.0762264450995,1.0
639,0.958174293603,-0.042725582692,1.0
640,0.981821835532,-0.0183454173001,1.0
641,0.753965063481,-0.282409246953,1.0
642,0.83664072327,-0.178360544049,1.0
643,0.846563598489,-0.166569949116,1.0
644,0.952781362125,-0.0483698222938,1.0
645,0.936737715024,-0.0653519558604,1.0
646,0.941255931346,-0.0605401983251,1.0
647,0.947380019825,-0.0540549781969,1.0
